,country,year,sex,age,count of suicides,population,suicide rate, gdp_for_year ($) ,gdp_per_capita ($),generation,GDP,suicide level,Total_suicide_count
254,Albania,2010,male,25-34 years,9,179720,5.01,"11,926,953,259",4359,Generation X,Low GDP,Low,1970
255,Albania,2010,male,75+ years,2,50767,3.94,"11,926,953,259",4359,Silent,Low GDP,Low,1970
256,Albania,2010,male,15-24 years,10,279508,3.58,"11,926,953,259",4359,Millenials,Low GDP,Low,1970
257,Albania,2010,female,25-34 years,6,183579,3.27,"11,926,953,259",4359,Generation X,Low GDP,Low,1970
258,Albania,2010,female,75+ years,2,64415,3.1,"11,926,953,259",4359,Silent,Low GDP,Low,1970
259,Albania,2010,female,35-54 years,12,394593,3.04,"11,926,953,259",4359,Generation X,Low GDP,Low,1970
260,Albania,2010,female,55-74 years,7,241491,2.9,"11,926,953,259",4359,Silent,Low GDP,Low,1970
261,Albania,2010,female,15-24 years,6,263581,2.28,"11,926,953,259",4359,Millenials,Low GDP,Low,1970
262,Albania,2010,female,5-14 years,2,223969,0.89,"11,926,953,259",4359,Generation Z,Low GDP,Low,1970
263,Albania,2010,male,5-14 years,0,240939,0.0,"11,926,953,259",4359,Generation Z,Low GDP,Low,1970
264,Antigua and Barbuda,1985,female,15-24 years,0,7709,0.0,"240,923,926",3850,Generation X,Low GDP,Low,11
265,Antigua and Barbuda,1985,female,25-34 years,0,6344,0.0,"240,923,926",3850,Boomers,Low GDP,Low,11
266,Antigua and Barbuda,1985,female,35-54 years,0,6173,0.0,"240,923,926",3850,Silent,Low GDP,Low,11
267,Antigua and Barbuda,1985,female,5-14 years,0,7339,0.0,"240,923,926",3850,Generation X,Low GDP,Low,11
268,Antigua and Barbuda,1985,female,55-74 years,0,3778,0.0,"240,923,926",3850,G.I. Generation,Low GDP,Low,11
269,Antigua and Barbuda,1985,female,75+ years,0,949,0.0,"240,923,926",3850,G.I. Generation,Low GDP,Low,11
270,Antigua and Barbuda,1985,male,15-24 years,0,7667,0.0,"240,923,926",3850,Generation X,Low GDP,Low,11
271,Antigua and Barbuda,1985,male,25-34 years,0,6194,0.0,"240,923,926",3850,Boomers,Low GDP,Low,11
272,Antigua and Barbuda,1985,male,35-54 years,0,5970,0.0,"240,923,926",3850,Silent,Low GDP,Low,11
273,Antigua and Barbuda,1985,male,5-14 years,0,7304,0.0,"240,923,926",3850,Generation X,Low GDP,Low,11
274,Antigua and Barbuda,1985,male,55-74 years,0,2723,0.0,"240,923,926",3850,G.I. Generation,Low GDP,Low,11
275,Antigua and Barbuda,1985,male,75+ years,0,424,0.0,"240,923,926",3850,G.I. Generation,Low GDP,Low,11
276,Antigua and Barbuda,1986,female,15-24 years,0,7668,0.0,"290,440,148",4740,Generation X,Low GDP,Low,11
277,Antigua and Barbuda,1986,female,25-34 years,0,6209,0.0,"290,440,148",4740,Boomers,Low GDP,Low,11
278,Antigua and Barbuda,1986,female,35-54 years,0,6101,0.0,"290,440,148",4740,Silent,Low GDP,Low,11
279,Antigua and Barbuda,1986,female,5-14 years,0,6907,0.0,"290,440,148",4740,Generation X,Low GDP,Low,11
280,Antigua and Barbuda,1986,female,55-74 years,0,3764,0.0,"290,440,148",4740,G.I. Generation,Low GDP,Low,11
281,Antigua and Barbuda,1986,female,75+ years,0,1014,0.0,"290,440,148",4740,G.I. Generation,Low GDP,Low,11
282,Antigua and Barbuda,1986,male,15-24 years,0,7563,0.0,"290,440,148",4740,Generation X,Low GDP,Low,11
283,Antigua and Barbuda,1986,male,25-34 years,0,6023,0.0,"290,440,148",4740,Boomers,Low GDP,Low,11
284,Antigua and Barbuda,1986,male,35-54 years,0,5947,0.0,"290,440,148",4740,Silent,Low GDP,Low,11
285,Antigua and Barbuda,1986,male,5-14 years,0,6827,0.0,"290,440,148",4740,Generation X,Low GDP,Low,11
286,Antigua and Barbuda,1986,male,55-74 years,0,2771,0.0,"290,440,148",4740,G.I. Generation,Low GDP,Low,11
287,Antigua and Barbuda,1986,male,75+ years,0,476,0.0,"290,440,148",4740,G.I. Generation,Low GDP,Low,11
288,Antigua and Barbuda,1987,female,15-24 years,0,7583,0.0,"337,174,852",5595,Generation X,Low GDP,Low,11
289,Antigua and Barbuda,1987,female,25-34 years,0,6101,0.0,"337,174,852",5595,Boomers,Low GDP,Low,11
290,Antigua and Barbuda,1987,female,35-54 years,0,6059,0.0,"337,174,852",5595,Silent,Low GDP,Low,11
291,Antigua and Barbuda,1987,female,5-14 years,0,6623,0.0,"337,174,852",5595,Generation X,Low GDP,Low,11
292,Antigua and Barbuda,1987,female,55-74 years,0,3738,0.0,"337,174,852",5595,G.I. Generation,Low GDP,Low,11
293,Antigua and Barbuda,1987,female,75+ years,0,1081,0.0,"337,174,852",5595,G.I. Generation,Low GDP,Low,11
294,Antigua and Barbuda,1987,male,15-24 years,0,7421,0.0,"337,174,852",5595,Generation X,Low GDP,Low,11
295,Antigua and Barbuda,1987,male,25-34 years,0,5893,0.0,"337,174,852",5595,Boomers,Low GDP,Low,11
296,Antigua and Barbuda,1987,male,35-54 years,0,5927,0.0,"337,174,852",5595,Silent,Low GDP,Low,11
297,Antigua and Barbuda,1987,male,5-14 years,0,6499,0.0,"337,174,852",5595,Generation X,Low GDP,Low,11
298,Antigua and Barbuda,1987,male,55-74 years,0,2798,0.0,"337,174,852",5595,G.I. Generation,Low GDP,Low,11
299,Antigua and Barbuda,1987,male,75+ years,0,538,0.0,"337,174,852",5595,G.I. Generation,Low GDP,Low,11
300,Antigua and Barbuda,1988,female,15-24 years,0,7413,0.0,"398,637,741",6693,Generation X,Low GDP,Low,11
301,Antigua and Barbuda,1988,female,25-34 years,0,6041,0.0,"398,637,741",6693,Boomers,Low GDP,Low,11
302,Antigua and Barbuda,1988,female,35-54 years,0,6021,0.0,"398,637,741",6693,Silent,Low GDP,Low,11
303,Antigua and Barbuda,1988,female,5-14 years,0,6527,0.0,"398,637,741",6693,Generation X,Low GDP,Low,11
304,Antigua and Barbuda,1988,female,55-74 years,0,3708,0.0,"398,637,741",6693,G.I. Generation,Low GDP,Low,11
305,Antigua and Barbuda,1988,female,75+ years,0,1141,0.0,"398,637,741",6693,G.I. Generation,Low GDP,Low,11
306,Antigua and Barbuda,1988,male,15-24 years,0,7209,0.0,"398,637,741",6693,Generation X,Low GDP,Low,11
307,Antigua and Barbuda,1988,male,25-34 years,0,5826,0.0,"398,637,741",6693,Boomers,Low GDP,Low,11
308,Antigua and Barbuda,1988,male,35-54 years,0,5907,0.0,"398,637,741",6693,Silent,Low GDP,Low,11
309,Antigua and Barbuda,1988,male,5-14 years,0,6355,0.0,"398,637,741",6693,Generation X,Low GDP,Low,11
310,Antigua and Barbuda,1988,male,55-74 years,0,2813,0.0,"398,637,741",6693,G.I. Generation,Low GDP,Low,11
311,Antigua and Barbuda,1988,male,75+ years,0,603,0.0,"398,637,741",6693,G.I. Generation,Low GDP,Low,11
312,Antigua and Barbuda,1989,female,15-24 years,0,7152,0.0,"438,794,778",7407,Generation X,Low GDP,Low,11
313,Antigua and Barbuda,1989,female,25-34 years,0,6059,0.0,"438,794,778",7407,Boomers,Low GDP,Low,11
314,Antigua and Barbuda,1989,female,35-54 years,0,5969,0.0,"438,794,778",7407,Silent,Low GDP,Low,11
315,Antigua and Barbuda,1989,female,5-14 years,0,6621,0.0,"438,794,778",7407,Generation X,Low GDP,Low,11
316,Antigua and Barbuda,1989,female,55-74 years,0,3696,0.0,"438,794,778",7407,G.I. Generation,Low GDP,Low,11
317,Antigua and Barbuda,1989,female,75+ years,0,1195,0.0,"438,794,778",7407,G.I. Generation,Low GDP,Low,11
318,Antigua and Barbuda,1989,male,15-24 years,0,6927,0.0,"438,794,778",7407,Generation X,Low GDP,Low,11
319,Antigua and Barbuda,1989,male,25-34 years,0,5835,0.0,"438,794,778",7407,Boomers,Low GDP,Low,11
320,Antigua and Barbuda,1989,male,35-54 years,0,5862,0.0,"438,794,778",7407,Silent,Low GDP,Low,11
321,Antigua and Barbuda,1989,male,5-14 years,0,6403,0.0,"438,794,778",7407,Generation X,Low GDP,Low,11
322,Antigua and Barbuda,1989,male,55-74 years,0,2843,0.0,"438,794,778",7407,G.I. Generation,Low GDP,Low,11
323,Antigua and Barbuda,1989,male,75+ years,0,676,0.0,"438,794,778",7407,G.I. Generation,Low GDP,Low,11
324,Antigua and Barbuda,1990,male,35-54 years,1,5799,17.24,"459,469,074",7744,Silent,Low GDP,Low,11
325,Antigua and Barbuda,1990,female,15-24 years,0,6827,0.0,"459,469,074",7744,Generation X,Low GDP,Low,11
326,Antigua and Barbuda,1990,female,25-34 years,0,6172,0.0,"459,469,074",7744,Boomers,Low GDP,Low,11
327,Antigua and Barbuda,1990,female,35-54 years,0,5895,0.0,"459,469,074",7744,Silent,Low GDP,Low,11
328,Antigua and Barbuda,1990,female,5-14 years,0,6877,0.0,"459,469,074",7744,Generation X,Low GDP,Low,11
329,Antigua and Barbuda,1990,female,55-74 years,0,3706,0.0,"459,469,074",7744,G.I. Generation,Low GDP,Low,11
330,Antigua and Barbuda,1990,female,75+ years,0,1252,0.0,"459,469,074",7744,G.I. Generation,Low GDP,Low,11
331,Antigua and Barbuda,1990,male,15-24 years,0,6598,0.0,"459,469,074",7744,Generation X,Low GDP,Low,11
332,Antigua and Barbuda,1990,male,25-34 years,0,5937,0.0,"459,469,074",7744,Boomers,Low GDP,Low,11
333,Antigua and Barbuda,1990,male,5-14 years,0,6611,0.0,"459,469,074",7744,Generation X,Low GDP,Low,11
334,Antigua and Barbuda,1990,male,55-74 years,0,2902,0.0,"459,469,074",7744,G.I. Generation,Low GDP,Low,11
335,Antigua and Barbuda,1990,male,75+ years,0,758,0.0,"459,469,074",7744,G.I. Generation,Low GDP,Low,11
336,Antigua and Barbuda,1991,female,15-24 years,0,6595,0.0,"481,706,333",7976,Generation X,Low GDP,Low,11
337,Antigua and Barbuda,1991,female,25-34 years,0,6396,0.0,"481,706,333",7976,Boomers,Low GDP,Low,11
338,Antigua and Barbuda,1991,female,35-54 years,0,6198,0.0,"481,706,333",7976,Boomers,Low GDP,Low,11
339,Antigua and Barbuda,1991,female,5-14 years,0,7089,0.0,"481,706,333",7976,Millenials,Low GDP,Low,11
340,Antigua and Barbuda,1991,female,55-74 years,0,3665,0.0,"481,706,333",7976,Silent,Low GDP,Low,11
341,Antigua and Barbuda,1991,female,75+ years,0,1293,0.0,"481,706,333",7976,G.I. Generation,Low GDP,Low,11
342,Antigua and Barbuda,1991,male,15-24 years,0,6401,0.0,"481,706,333",7976,Generation X,Low GDP,Low,11
343,Antigua and Barbuda,1991,male,25-34 years,0,6156,0.0,"481,706,333",7976,Boomers,Low GDP,Low,11
344,Antigua and Barbuda,1991,male,35-54 years,0,6122,0.0,"481,706,333",7976,Boomers,Low GDP,Low,11
345,Antigua and Barbuda,1991,male,5-14 years,0,6818,0.0,"481,706,333",7976,Millenials,Low GDP,Low,11
346,Antigua and Barbuda,1991,male,55-74 years,0,2857,0.0,"481,706,333",7976,Silent,Low GDP,Low,11
347,Antigua and Barbuda,1991,male,75+ years,0,804,0.0,"481,706,333",7976,G.I. Generation,Low GDP,Low,11
348,Antigua and Barbuda,1992,female,15-24 years,0,6369,0.0,"499,281,148",8087,Generation X,Low GDP,Low,11
349,Antigua and Barbuda,1992,female,25-34 years,0,6650,0.0,"499,281,148",8087,Boomers,Low GDP,Low,11
350,Antigua and Barbuda,1992,female,35-54 years,0,6534,0.0,"499,281,148",8087,Boomers,Low GDP,Low,11
351,Antigua and Barbuda,1992,female,5-14 years,0,7311,0.0,"499,281,148",8087,Millenials,Low GDP,Low,11
352,Antigua and Barbuda,1992,female,55-74 years,0,3648,0.0,"499,281,148",8087,Silent,Low GDP,Low,11
353,Antigua and Barbuda,1992,female,75+ years,0,1339,0.0,"499,281,148",8087,G.I. Generation,Low GDP,Low,11
354,Antigua and Barbuda,1992,male,15-24 years,0,6221,0.0,"499,281,148",8087,Generation X,Low GDP,Low,11
355,Antigua and Barbuda,1992,male,25-34 years,0,6409,0.0,"499,281,148",8087,Boomers,Low GDP,Low,11
356,Antigua and Barbuda,1992,male,35-54 years,0,6497,0.0,"499,281,148",8087,Boomers,Low GDP,Low,11
357,Antigua and Barbuda,1992,male,5-14 years,0,7059,0.0,"499,281,148",8087,Millenials,Low GDP,Low,11
358,Antigua and Barbuda,1992,male,55-74 years,0,2851,0.0,"499,281,148",8087,Silent,Low GDP,Low,11
359,Antigua and Barbuda,1992,male,75+ years,0,853,0.0,"499,281,148",8087,G.I. Generation,Low GDP,Low,11
360,Antigua and Barbuda,1993,male,25-34 years,1,6668,15.0,"535,172,778",8453,Boomers,Low GDP,Low,11
361,Antigua and Barbuda,1993,female,15-24 years,0,6182,0.0,"535,172,778",8453,Generation X,Low GDP,Low,11
362,Antigua and Barbuda,1993,female,25-34 years,0,6914,0.0,"535,172,778",8453,Boomers,Low GDP,Low,11
363,Antigua and Barbuda,1993,female,35-54 years,0,6917,0.0,"535,172,778",8453,Boomers,Low GDP,Low,11
364,Antigua and Barbuda,1993,female,5-14 years,0,7529,0.0,"535,172,778",8453,Millenials,Low GDP,Low,11
365,Antigua and Barbuda,1993,female,55-74 years,0,3662,0.0,"535,172,778",8453,Silent,Low GDP,Low,11
366,Antigua and Barbuda,1993,female,75+ years,0,1386,0.0,"535,172,778",8453,G.I. Generation,Low GDP,Low,11
367,Antigua and Barbuda,1993,male,15-24 years,0,6069,0.0,"535,172,778",8453,Generation X,Low GDP,Low,11
368,Antigua and Barbuda,1993,male,35-54 years,0,6915,0.0,"535,172,778",8453,Boomers,Low GDP,Low,11
369,Antigua and Barbuda,1993,male,5-14 years,0,7298,0.0,"535,172,778",8453,Millenials,Low GDP,Low,11
370,Antigua and Barbuda,1993,male,55-74 years,0,2879,0.0,"535,172,778",8453,Silent,Low GDP,Low,11
371,Antigua and Barbuda,1993,male,75+ years,0,896,0.0,"535,172,778",8453,G.I. Generation,Low GDP,Low,11
372,Antigua and Barbuda,1994,female,15-24 years,0,6083,0.0,"589,429,593",9062,Generation X,Low GDP,Low,11
373,Antigua and Barbuda,1994,female,25-34 years,0,7151,0.0,"589,429,593",9062,Boomers,Low GDP,Low,11
374,Antigua and Barbuda,1994,female,35-54 years,0,7357,0.0,"589,429,593",9062,Boomers,Low GDP,Low,11
375,Antigua and Barbuda,1994,female,5-14 years,0,7722,0.0,"589,429,593",9062,Millenials,Low GDP,Low,11
376,Antigua and Barbuda,1994,female,55-74 years,0,3715,0.0,"589,429,593",9062,Silent,Low GDP,Low,11
377,Antigua and Barbuda,1994,female,75+ years,0,1437,0.0,"589,429,593",9062,G.I. Generation,Low GDP,Low,11
378,Antigua and Barbuda,1994,male,15-24 years,0,5976,0.0,"589,429,593",9062,Generation X,Low GDP,Low,11
379,Antigua and Barbuda,1994,male,25-34 years,0,6886,0.0,"589,429,593",9062,Boomers,Low GDP,Low,11
380,Antigua and Barbuda,1994,male,35-54 years,0,7359,0.0,"589,429,593",9062,Boomers,Low GDP,Low,11
381,Antigua and Barbuda,1994,male,5-14 years,0,7494,0.0,"589,429,593",9062,Millenials,Low GDP,Low,11
382,Antigua and Barbuda,1994,male,55-74 years,0,2935,0.0,"589,429,593",9062,Silent,Low GDP,Low,11
383,Antigua and Barbuda,1994,male,75+ years,0,929,0.0,"589,429,593",9062,G.I. Generation,Low GDP,Low,11
384,Antigua and Barbuda,1995,female,15-24 years,0,6099,0.0,"577,280,741",8636,Generation X,Low GDP,Low,11
385,Antigua and Barbuda,1995,female,25-34 years,0,7333,0.0,"577,280,741",8636,Generation X,Low GDP,Low,11
386,Antigua and Barbuda,1995,female,35-54 years,0,7851,0.0,"577,280,741",8636,Boomers,Low GDP,Low,11
387,Antigua and Barbuda,1995,female,5-14 years,0,7885,0.0,"577,280,741",8636,Millenials,Low GDP,Low,11
388,Antigua and Barbuda,1995,female,55-74 years,0,3808,0.0,"577,280,741",8636,Silent,Low GDP,Low,11
389,Antigua and Barbuda,1995,female,75+ years,0,1488,0.0,"577,280,741",8636,G.I. Generation,Low GDP,Low,11
390,Antigua and Barbuda,1995,male,15-24 years,0,5953,0.0,"577,280,741",8636,Generation X,Low GDP,Low,11
391,Antigua and Barbuda,1995,male,25-34 years,0,7023,0.0,"577,280,741",8636,Generation X,Low GDP,Low,11
392,Antigua and Barbuda,1995,male,35-54 years,0,7809,0.0,"577,280,741",8636,Boomers,Low GDP,Low,11
393,Antigua and Barbuda,1995,male,5-14 years,0,7632,0.0,"577,280,741",8636,Millenials,Low GDP,Low,11
394,Antigua and Barbuda,1995,male,55-74 years,0,3021,0.0,"577,280,741",8636,Silent,Low GDP,Low,11
395,Antigua and Barbuda,1995,male,75+ years,0,944,0.0,"577,280,741",8636,G.I. Generation,Low GDP,Low,11
396,Antigua and Barbuda,1998,female,15-24 years,0,6529,0.0,"727,860,593",10078,Generation X,Low GDP,Low,11
397,Antigua and Barbuda,1998,female,25-34 years,0,8332,0.0,"727,860,593",10078,Generation X,Low GDP,Low,11
398,Antigua and Barbuda,1998,female,35-54 years,0,9615,0.0,"727,860,593",10078,Boomers,Low GDP,Low,11
399,Antigua and Barbuda,1998,female,5-14 years,0,8183,0.0,"727,860,593",10078,Millenials,Low GDP,Low,11
400,Antigua and Barbuda,1998,female,55-74 years,0,3921,0.0,"727,860,593",10078,Silent,Low GDP,Low,11
401,Antigua and Barbuda,1998,female,75+ years,0,1476,0.0,"727,860,593",10078,G.I. Generation,Low GDP,Low,11
402,Antigua and Barbuda,1998,male,15-24 years,0,5916,0.0,"727,860,593",10078,Generation X,Low GDP,Low,11
403,Antigua and Barbuda,1998,male,25-34 years,0,7294,0.0,"727,860,593",10078,Generation X,Low GDP,Low,11
404,Antigua and Barbuda,1998,male,35-54 years,0,9086,0.0,"727,860,593",10078,Boomers,Low GDP,Low,11
405,Antigua and Barbuda,1998,male,5-14 years,0,7706,0.0,"727,860,593",10078,Millenials,Low GDP,Low,11
406,Antigua and Barbuda,1998,male,55-74 years,0,3213,0.0,"727,860,593",10078,Silent,Low GDP,Low,11
407,Antigua and Barbuda,1998,male,75+ years,0,954,0.0,"727,860,593",10078,G.I. Generation,Low GDP,Low,11
408,Antigua and Barbuda,1999,female,15-24 years,0,6589,0.0,"766,198,926",10378,Generation X,Low GDP,Low,11
409,Antigua and Barbuda,1999,female,25-34 years,0,8526,0.0,"766,198,926",10378,Generation X,Low GDP,Low,11
410,Antigua and Barbuda,1999,female,35-54 years,0,10311,0.0,"766,198,926",10378,Boomers,Low GDP,Low,11
411,Antigua and Barbuda,1999,female,5-14 years,0,8314,0.0,"766,198,926",10378,Millenials,Low GDP,Low,11
412,Antigua and Barbuda,1999,female,55-74 years,0,3968,0.0,"766,198,926",10378,Silent,Low GDP,Low,11
413,Antigua and Barbuda,1999,female,75+ years,0,1451,0.0,"766,198,926",10378,G.I. Generation,Low GDP,Low,11
414,Antigua and Barbuda,1999,male,15-24 years,0,5845,0.0,"766,198,926",10378,Generation X,Low GDP,Low,11
415,Antigua and Barbuda,1999,male,25-34 years,0,7263,0.0,"766,198,926",10378,Generation X,Low GDP,Low,11
416,Antigua and Barbuda,1999,male,35-54 years,0,9537,0.0,"766,198,926",10378,Boomers,Low GDP,Low,11
417,Antigua and Barbuda,1999,male,5-14 years,0,7805,0.0,"766,198,926",10378,Millenials,Low GDP,Low,11
418,Antigua and Barbuda,1999,male,55-74 years,0,3276,0.0,"766,198,926",10378,Silent,Low GDP,Low,11
419,Antigua and Barbuda,1999,male,75+ years,0,947,0.0,"766,198,926",10378,G.I. Generation,Low GDP,Low,11
420,Antigua and Barbuda,2000,male,55-74 years,1,3333,30.0,"830,158,778",11021,Silent,Low GDP,Low,11
421,Antigua and Barbuda,2000,male,35-54 years,1,10033,9.97,"830,158,778",11021,Boomers,Low GDP,Low,11
422,Antigua and Barbuda,2000,female,15-24 years,0,6616,0.0,"830,158,778",11021,Generation X,Low GDP,Low,11
423,Antigua and Barbuda,2000,female,25-34 years,0,8595,0.0,"830,158,778",11021,Generation X,Low GDP,Low,11
424,Antigua and Barbuda,2000,female,35-54 years,0,11040,0.0,"830,158,778",11021,Boomers,Low GDP,Low,11
425,Antigua and Barbuda,2000,female,5-14 years,0,8439,0.0,"830,158,778",11021,Millenials,Low GDP,Low,11
426,Antigua and Barbuda,2000,female,55-74 years,0,3986,0.0,"830,158,778",11021,Silent,Low GDP,Low,11
427,Antigua and Barbuda,2000,female,75+ years,0,1413,0.0,"830,158,778",11021,G.I. Generation,Low GDP,Low,11
428,Antigua and Barbuda,2000,male,15-24 years,0,5783,0.0,"830,158,778",11021,Generation X,Low GDP,Low,11
429,Antigua and Barbuda,2000,male,25-34 years,0,7177,0.0,"830,158,778",11021,Generation X,Low GDP,Low,11
430,Antigua and Barbuda,2000,male,5-14 years,0,7973,0.0,"830,158,778",11021,Millenials,Low GDP,Low,11
431,Antigua and Barbuda,2000,male,75+ years,0,938,0.0,"830,158,778",11021,G.I. Generation,Low GDP,Low,11
432,Antigua and Barbuda,2001,male,35-54 years,2,10281,19.45,"800,740,259",10468,Boomers,Low GDP,Low,11
433,Antigua and Barbuda,2001,female,15-24 years,0,6902,0.0,"800,740,259",10468,Millenials,Low GDP,Low,11
434,Antigua and Barbuda,2001,female,25-34 years,0,8425,0.0,"800,740,259",10468,Generation X,Low GDP,Low,11
435,Antigua and Barbuda,2001,female,35-54 years,0,11402,0.0,"800,740,259",10468,Boomers,Low GDP,Low,11
436,Antigua and Barbuda,2001,female,5-14 years,0,8428,0.0,"800,740,259",10468,Millenials,Low GDP,Low,11
437,Antigua and Barbuda,2001,female,55-74 years,0,4037,0.0,"800,740,259",10468,Silent,Low GDP,Low,11
438,Antigua and Barbuda,2001,female,75+ years,0,1487,0.0,"800,740,259",10468,Silent,Low GDP,Low,11
439,Antigua and Barbuda,2001,male,15-24 years,0,6084,0.0,"800,740,259",10468,Millenials,Low GDP,Low,11
440,Antigua and Barbuda,2001,male,25-34 years,0,7071,0.0,"800,740,259",10468,Generation X,Low GDP,Low,11
441,Antigua and Barbuda,2001,male,5-14 years,0,7958,0.0,"800,740,259",10468,Millenials,Low GDP,Low,11
442,Antigua and Barbuda,2001,male,55-74 years,0,3442,0.0,"800,740,259",10468,Silent,Low GDP,Low,11
443,Antigua and Barbuda,2001,male,75+ years,0,980,0.0,"800,740,259",10468,Silent,Low GDP,Low,11
444,Antigua and Barbuda,2002,female,15-24 years,0,7196,0.0,"814,615,333",10499,Millenials,Low GDP,Low,11
445,Antigua and Barbuda,2002,female,25-34 years,0,8155,0.0,"814,615,333",10499,Generation X,Low GDP,Low,11
446,Antigua and Barbuda,2002,female,35-54 years,0,11760,0.0,"814,615,333",10499,Boomers,Low GDP,Low,11
447,Antigua and Barbuda,2002,female,5-14 years,0,8408,0.0,"814,615,333",10499,Millenials,Low GDP,Low,11
448,Antigua and Barbuda,2002,female,55-74 years,0,4050,0.0,"814,615,333",10499,Silent,Low GDP,Low,11
449,Antigua and Barbuda,2002,female,75+ years,0,1547,0.0,"814,615,333",10499,Silent,Low GDP,Low,11
450,Antigua and Barbuda,2002,male,15-24 years,0,6416,0.0,"814,615,333",10499,Millenials,Low GDP,Low,11
451,Antigua and Barbuda,2002,male,25-34 years,0,6921,0.0,"814,615,333",10499,Generation X,Low GDP,Low,11
452,Antigua and Barbuda,2002,male,35-54 years,0,10604,0.0,"814,615,333",10499,Boomers,Low GDP,Low,11
